alert_id,assessment_id,enterprise_id,as_of,sector,district_id,prob_stress,prob_missed_repayment,rule_score,fused_score,risk_tier,tier_cutoffs,band_width,low_visibility,data_completeness,buffer_days,dscr_annual,credit_headroom,suggested_max_emi,bridge_headroom,net_buffer_days,forecast_net_90d_p10,forecast_net_90d_p50,forecast_net_90d_p90,reason_1,reason_1_contrib,reason_2,reason_2_contrib,reason_3,reason_3_contrib,fusion_weights,model_id,rule_version,raised_at,projected_shortfall,shortfall_week_of,deadline_date,expires_at,merchant_visible,exported_to_bureau,disputed_at
AL00053,AS000251,ENT0008,2025-06-30,RETAIL,6,1.4296219575834357e-05,3.2622225161732697e-06,0.6947,0.3821,AMBER,AMBER>=0.38;RED>=0.58,201471.0,False,0.85,74.4,31.76,598700.0,28463.0,69000.0,74.4,-9474.0,170857.0,191997.0,margin_squeeze,0.7429,receivable_stretch,0.6364,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-06-30,23800.0,2025-07-30,2025-07-30,2025-09-13,True,False,
AL00054,AS000265,ENT0009,2023-11-30,FOODPROC,4,0.016972545998285,0.0008204479469539396,0.9263,0.5171,AMBER,AMBER>=0.38;RED>=0.58,487966.0,False,0.589,12.1,0.08,1600.0,76.0,101700.0,0.5,-100038.0,237965.0,387928.0,debt_overhang,1.0,working_capital_erosion,0.7353,demand_trough,0.7297,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-11-30,167600.0,2024-04-28,2024-04-28,2024-02-13,True,False,
AL00055,AS000307,ENT0010,2024-08-31,RETAIL,2,7.737495364611902e-05,5.195202736106115e-06,0.7053,0.3879,AMBER,AMBER>=0.38;RED>=0.58,223893.0,True,0.462,69.5,50.19,239000.0,11362.0,31300.0,69.5,45852.0,218884.0,269745.0,margin_squeeze,0.7429,receivable_stretch,0.6364,climate_shock,0.3143,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-08-31,9700.0,2024-10-30,2024-10-30,2024-11-14,True,False,
AL00056,AS000331,ENT0011,2023-11-30,HANDICRAFT,2,0.564157699687489,0.8237942374344108,0.7895,0.6881,RED,AMBER>=0.38;RED>=0.58,48988.0,False,0.851,13.1,-4.89,0.0,0.0,1500.0,-38.4,-19289.0,24492.0,29699.0,working_capital_erosion,0.7353,debt_overhang,0.7222,receivable_stretch,0.3636,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-11-30,16900.0,2024-02-28,2024-02-28,2024-02-13,True,False,
AL00057,AS000333,ENT0011,2024-01-31,HANDICRAFT,2,0.005134077924650949,0.0005070664721177784,0.9579,0.5292,AMBER,AMBER>=0.38;RED>=0.58,19486.0,False,0.846,65.6,1.41,1800.0,86.0,8700.0,19.7,-3144.0,12249.0,16342.0,receivable_stretch,1.0,debt_overhang,0.7222,demand_trough,0.3243,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-01-31,29500.0,2024-07-29,2024-07-29,2024-04-15,True,False,
AL00058,AS000346,ENT0011,2025-02-28,HANDICRAFT,2,0.00048247864985237986,2.1614284957580495e-05,0.7368,0.4055,AMBER,AMBER>=0.38;RED>=0.58,25138.0,False,0.889,75.5,4.53,23300.0,1108.0,7200.0,75.5,11014.0,15003.0,36152.0,receivable_stretch,1.0,demand_trough,1.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-02-28,22000.0,2025-06-28,2025-06-28,2025-05-14,True,False,
AL00059,AS000393,ENT0012,2026-04-30,FOODPROC,4,0.00015905038571978144,2.8502765394125065e-06,0.7474,0.4111,AMBER,AMBER>=0.38;RED>=0.58,118705.0,False,0.99,49.9,,180500.0,8581.0,54200.0,49.9,22491.0,109130.0,141196.0,demand_trough,1.0,climate_shock,0.7143,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-04-30,9800.0,2026-05-30,2026-05-30,2026-07-14,True,False,
AL00060,AS000397,ENT0013,2023-11-30,HANDICRAFT,5,0.14214030318468762,0.0038211412607119482,0.6737,0.4345,AMBER,AMBER>=0.38;RED>=0.58,43469.0,False,0.608,5.4,-1.58,0.0,0.0,5400.0,5.4,16171.0,45965.0,59640.0,working_capital_erosion,0.7353,debt_overhang,0.4167,receivable_stretch,0.3636,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-11-30,13800.0,2023-12-30,2023-12-30,2024-02-13,True,False,
AL00061,AS000432,ENT0014,2024-01-31,HANDICRAFT,1,0.09283652006032839,5.768708153145594e-05,0.6737,0.4123,AMBER,AMBER>=0.38;RED>=0.58,57784.0,False,0.773,15.1,,0.0,0.0,1100.0,14.4,-15120.0,36263.0,42664.0,receivable_stretch,0.3636,demand_trough,0.3243,debt_overhang,0.3056,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-01-31,15200.0,2024-03-01,2024-03-01,2024-04-15,True,False,
AL00062,AS000466,ENT0015,2024-02-29,FOODPROC,5,0.6548804213975264,0.0017644487056859002,0.2,0.4047,AMBER,AMBER>=0.38;RED>=0.58,79657.0,False,0.834,20.6,0.71,5000.0,238.0,31600.0,20.6,-18007.0,20293.0,61650.0,working_capital_erosion,0.2941,margin_squeeze,0.2571,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-02-29,51000.0,2024-04-29,2024-04-29,2024-05-14,True,False,
AL00063,AS000468,ENT0015,2024-04-30,FOODPROC,5,0.009629245651838274,0.0021578592704485137,0.7368,0.4096,AMBER,AMBER>=0.38;RED>=0.58,79632.0,False,0.846,5.4,0.41,3800.0,181.0,37800.0,5.4,8754.0,74344.0,88386.0,working_capital_erosion,1.0,demand_trough,0.7297,margin_squeeze,0.2571,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-04-30,5700.0,2024-05-30,2024-05-30,2024-07-14,True,False,
AL00064,AS000496,ENT0016,2023-11-30,HANDICRAFT,6,0.2531290472135226,0.03598179812328098,0.9895,0.6581,RED,AMBER>=0.38;RED>=0.58,54063.0,False,0.798,8.7,-3.13,0.0,0.0,5100.0,-58.8,-11501.0,36943.0,42562.0,debt_overhang,1.0,working_capital_erosion,0.7353,receivable_stretch,0.3636,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-11-30,9600.0,2023-12-30,2023-12-30,2024-02-13,True,False,
AL00065,AS000498,ENT0016,2024-01-31,HANDICRAFT,6,0.1628451679298006,0.010323621115160728,0.8526,0.5422,AMBER,AMBER>=0.38;RED>=0.58,55638.0,False,0.807,9.6,-0.85,0.0,0.0,11300.0,-46.6,-17902.0,30832.0,37736.0,working_capital_erosion,0.7353,receivable_stretch,0.697,debt_overhang,0.5833,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-01-31,18500.0,2024-03-31,2024-03-31,2024-04-15,True,False,
AL00066,AS000500,ENT0016,2024-03-31,HANDICRAFT,6,0.7646815596227782,0.012864984124415115,0.7368,0.7493,RED,AMBER>=0.38;RED>=0.58,45543.0,False,0.816,10.5,0.73,2100.0,100.0,9300.0,2.9,-23290.0,551.0,22253.0,working_capital_erosion,0.7353,debt_overhang,0.5833,receivable_stretch,0.3636,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-03-31,43500.0,2024-09-27,2024-09-27,2024-06-14,True,False,
AL00067,AS000503,ENT0016,2024-06-30,HANDICRAFT,6,0.5536613572349882,0.02512404083684221,0.3263,0.4286,AMBER,AMBER>=0.38;RED>=0.58,53269.0,False,0.832,22.9,1.3,3800.0,181.0,4500.0,22.9,-55758.0,-19150.0,-2489.0,receivable_stretch,0.3636,debt_overhang,0.2778,margin_squeeze,0.2571,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-06-30,55300.0,2024-09-28,2024-09-28,2024-09-13,True,False,
AL00068,AS000505,ENT0016,2024-08-31,HANDICRAFT,6,0.20981398573995802,0.0038139411817409573,0.8,0.5344,AMBER,AMBER>=0.38;RED>=0.58,43023.0,False,0.847,6.2,1.18,15500.0,737.0,4200.0,-23.5,-6687.0,12058.0,36336.0,working_capital_erosion,1.0,debt_overhang,0.5833,receivable_stretch,0.3636,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-08-31,19800.0,2024-10-30,2024-10-30,2024-11-14,True,False,
AL00069,AS000508,ENT0016,2024-11-30,HANDICRAFT,6,0.018035411363964134,0.00021279890336123674,0.8316,0.4655,AMBER,AMBER>=0.38;RED>=0.58,53779.0,False,0.869,2.1,2.79,17600.0,837.0,700.0,-17.2,1534.0,47631.0,55313.0,working_capital_erosion,0.7353,demand_trough,0.5946,receivable_stretch,0.3636,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-11-30,5600.0,2024-12-30,2024-12-30,2025-02-13,True,False,
AL00070,AS000511,ENT0016,2025-02-28,HANDICRAFT,6,0.014913964995260298,0.00015937738872528182,0.8211,0.4583,AMBER,AMBER>=0.38;RED>=0.58,29550.0,False,0.877,10.5,2.28,11200.0,532.0,500.0,10.5,22324.0,41620.0,51874.0,demand_trough,1.0,receivable_stretch,0.6667,working_capital_erosion,0.2941,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-02-28,8200.0,2025-07-28,2025-07-28,2025-05-14,True,False,
AL00071,AS000535,ENT0017,2024-05-31,POULTRY,5,0.008153911919219927,2.5580589480631485e-05,0.7158,0.3974,AMBER,AMBER>=0.38;RED>=0.58,171900.0,False,0.708,52.0,2.11,110400.0,5249.0,19400.0,52.0,-83006.0,9637.0,88894.0,margin_squeeze,1.0,receivable_stretch,0.3333,demand_trough,0.3243,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-05-31,161600.0,2024-11-27,2024-11-27,2024-08-14,True,False,
AL00072,AS000559,ENT0017,2026-05-31,POULTRY,5,0.044352549392275384,1.5116445978047294e-05,0.6947,0.402,AMBER,AMBER>=0.38;RED>=0.58,156508.0,False,0.809,41.5,,79900.0,3799.0,46600.0,41.5,-93769.0,-33029.0,62739.0,margin_squeeze,1.0,demand_trough,0.5946,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-05-31,176500.0,2026-10-28,2026-10-28,2026-08-14,True,False,
AL00073,AS000582,ENT0018,2025-07-31,RETAIL,5,0.00024820932958289835,2.5936078038760137e-05,0.7895,0.4343,AMBER,AMBER>=0.38;RED>=0.58,139935.0,True,0.418,59.7,11.05,115600.0,5496.0,15500.0,59.7,1480.0,85632.0,141415.0,margin_squeeze,1.0,receivable_stretch,0.6364,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-07-31,5600.0,2025-08-30,2025-08-30,2025-10-14,True,False,
AL00074,AS000612,ENT0019,2025-04-30,POULTRY,3,0.010165898479005077,8.305321132867581e-06,0.8105,0.4503,AMBER,AMBER>=0.38;RED>=0.58,139091.0,False,0.951,125.9,11.87,46600.0,2215.0,32700.0,125.9,-77493.0,-16971.0,61598.0,climate_shock,1.0,demand_trough,0.5946,margin_squeeze,0.3143,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-04-30,125900.0,2025-09-27,2025-09-27,2025-07-14,True,False,
AL00075,AS000615,ENT0019,2025-07-31,POULTRY,3,0.11936883785344977,6.246098563772252e-05,0.6737,0.4243,AMBER,AMBER>=0.38;RED>=0.58,154016.0,False,0.969,16.8,,22300.0,1060.0,21300.0,16.8,-103101.0,-17974.0,50915.0,margin_squeeze,1.0,working_capital_erosion,0.5588,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-07-31,98200.0,2025-10-29,2025-10-29,2025-10-14,True,False,
AL00076,AS000625,ENT0019,2026-05-31,POULTRY,3,0.4557183471686155,0.00020469770632159545,0.5895,0.5293,AMBER,AMBER>=0.38;RED>=0.58,147242.0,False,1.0,25.6,,25800.0,1227.0,36400.0,25.6,-99132.0,-35851.0,48110.0,margin_squeeze,1.0,demand_trough,0.3243,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-05-31,141400.0,2026-10-28,2026-10-28,2026-08-14,True,False,
AL00077,AS000628,ENT0020,2023-11-30,FOODPROC,5,0.03888744612654444,0.002663114290456588,0.7684,0.4401,AMBER,AMBER>=0.38;RED>=0.58,181817.0,False,0.806,11.7,0.44,17200.0,818.0,124400.0,5.3,8668.0,114998.0,190485.0,working_capital_erosion,0.7353,demand_trough,0.7297,debt_overhang,0.5833,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-11-30,49800.0,2024-03-29,2024-03-29,2024-02-13,True,False,
AL00078,AS000630,ENT0020,2024-01-31,FOODPROC,5,0.7858833974442087,0.003906831859644731,0.2105,0.4694,AMBER,AMBER>=0.38;RED>=0.58,234489.0,False,0.818,18.2,0.97,52900.0,2515.0,81100.0,18.2,-87180.0,52798.0,147309.0,working_capital_erosion,0.2941,debt_overhang,0.2778,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-01-31,83600.0,2024-04-30,2024-04-30,2024-04-15,True,False,
AL00079,AS000657,ENT0020,2026-04-30,FOODPROC,5,4.9200915833523036e-05,3.192690653147156e-06,0.7474,0.4111,AMBER,AMBER>=0.38;RED>=0.58,593475.0,False,1.0,53.7,,706000.0,33565.0,95800.0,53.7,-111660.0,397387.0,481815.0,demand_trough,1.0,climate_shock,0.7143,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-04-30,125400.0,2026-08-28,2026-08-28,2026-07-14,True,False,
AL00080,AS000698,ENT0022,2024-03-31,DAIRY,1,0.6795171098297391,2.962635935494712e-05,0.4421,0.5489,AMBER,AMBER>=0.38;RED>=0.58,52305.0,False,0.695,52.3,,15700.0,746.0,15800.0,52.3,-54040.0,-26137.0,-1735.0,demand_trough,0.3243,margin_squeeze,0.3143,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-03-31,59700.0,2024-07-29,2024-07-29,2024-06-14,True,False,
AL00081,AS000700,ENT0022,2024-05-31,DAIRY,1,0.6522832756003097,8.512256173201929e-05,0.6737,0.6641,RED,AMBER>=0.38;RED>=0.58,42463.0,False,0.715,16.7,,21200.0,1008.0,11700.0,16.7,-36495.0,-11752.0,5968.0,margin_squeeze,1.0,working_capital_erosion,0.5588,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-05-31,38700.0,2024-07-30,2024-07-30,2024-08-14,True,False,
AL00082,AS000711,ENT0022,2025-04-30,DAIRY,1,0.38101642551723314,0.0003507931296287213,0.4526,0.4204,AMBER,AMBER>=0.38;RED>=0.58,51410.0,False,0.759,27.9,,13500.0,642.0,12300.0,27.9,-49847.0,-28811.0,1563.0,climate_shock,0.7143,working_capital_erosion,0.2647,margin_squeeze,0.2571,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-04-30,66700.0,2025-08-28,2025-08-28,2025-07-14,True,False,
AL00083,AS000713,ENT0022,2025-06-30,DAIRY,1,0.032902718607531,7.695802120666879e-05,0.6842,0.3911,AMBER,AMBER>=0.38;RED>=0.58,33172.0,False,0.764,13.1,,60600.0,2881.0,14400.0,13.1,-12555.0,8362.0,20617.0,margin_squeeze,1.0,working_capital_erosion,0.5588,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-06-30,12300.0,2025-07-30,2025-07-30,2025-09-13,True,False,
AL00084,AS000722,ENT0022,2026-03-31,DAIRY,1,0.7813418716922652,4.60160207524214e-05,0.5368,0.6468,RED,AMBER>=0.38;RED>=0.58,56841.0,False,0.795,30.4,,12200.0,580.0,11800.0,30.4,-45606.0,-18255.0,11235.0,demand_trough,0.5946,receivable_stretch,0.3333,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-03-31,83900.0,2026-07-29,2026-07-29,2026-06-14,True,False,
AL00085,AS000724,ENT0022,2026-05-31,DAIRY,1,0.1839304745066733,7.573525853750685e-05,0.9474,0.6038,RED,AMBER>=0.38;RED>=0.58,44749.0,False,0.817,4.2,,31700.0,1507.0,9500.0,4.2,-44655.0,-1753.0,94.0,margin_squeeze,1.0,working_capital_erosion,1.0,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-05-31,42900.0,2026-07-30,2026-07-30,2026-08-14,True,False,
AL00086,AS000734,ENT0023,2024-06-30,RETAIL,4,0.0004447835585465266,1.1884654683631773e-05,0.6947,0.3823,AMBER,AMBER>=0.38;RED>=0.58,130833.0,False,0.811,72.4,56.13,195600.0,9299.0,17000.0,72.4,-24051.0,38061.0,106782.0,margin_squeeze,0.7429,receivable_stretch,0.6364,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-06-30,19400.0,2024-08-29,2024-08-29,2024-09-13,True,False,
AL00087,AS000748,ENT0023,2025-08-31,RETAIL,4,0.00019070026597467493,1.3107816522955635e-05,0.6947,0.3822,AMBER,AMBER>=0.38;RED>=0.58,49848.0,False,0.864,56.6,3.65,221300.0,10521.0,21400.0,56.6,58561.0,72101.0,108409.0,margin_squeeze,1.0,receivable_stretch,0.6364,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-08-31,0.0,,2025-10-27,2025-11-14,True,False,
AL00088,AS000777,ENT0024,2025-04-30,POULTRY,3,0.006948201512980127,1.0642896675277729e-05,0.9053,0.501,AMBER,AMBER>=0.38;RED>=0.58,126884.0,False,0.67,151.0,,63000.0,2995.0,0.0,151.0,-40378.0,-6736.0,86506.0,climate_shock,1.0,demand_trough,0.5946,margin_squeeze,0.5714,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-04-30,117200.0,2025-08-28,2025-08-28,2025-07-14,True,False,
AL00089,AS000810,ENT0025,2025-04-30,RETAIL,3,0.00011479215719691192,4.771057388123766e-06,0.7895,0.4343,AMBER,AMBER>=0.38;RED>=0.58,100675.0,True,0.434,75.4,10.05,231400.0,11001.0,23200.0,75.4,24223.0,89074.0,124898.0,climate_shock,1.0,receivable_stretch,0.6364,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-04-30,0.0,,2025-07-14,2025-07-14,True,False,
AL00090,AS000826,ENT0026,2023-11-30,FOODPROC,6,0.022226736330159258,0.0008692422412884175,0.7684,0.4326,AMBER,AMBER>=0.38;RED>=0.58,54924.0,False,0.582,11.5,-0.1,0.0,0.0,40800.0,5.8,10318.0,20999.0,65242.0,working_capital_erosion,0.7353,demand_trough,0.7297,debt_overhang,0.5833,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-11-30,31100.0,2024-04-28,2024-04-28,2024-02-13,True,False,
AL00091,AS000855,ENT0026,2026-04-30,FOODPROC,6,3.693539141905944e-05,3.953214701325605e-06,0.8632,0.4748,AMBER,AMBER>=0.38;RED>=0.58,108076.0,False,0.691,47.7,,221800.0,10545.0,49600.0,47.7,46158.0,110262.0,154234.0,demand_trough,1.0,climate_shock,0.7143,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-04-30,12000.0,2026-05-30,2026-05-30,2026-07-14,True,False,
AL00092,AS000878,ENT0027,2025-06-30,RETAIL,6,5.427451682416712e-05,8.260891571311102e-06,0.7895,0.4342,AMBER,AMBER>=0.38;RED>=0.58,166771.0,True,0.421,59.0,,279100.0,13269.0,26100.0,59.0,-29781.0,120221.0,136990.0,margin_squeeze,1.0,receivable_stretch,0.6364,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-06-30,30100.0,2025-09-28,2025-09-28,2025-09-13,True,False,
AL00093,AS000895,ENT0028,2024-02-29,DAIRY,2,0.8616180186923436,0.0008124168244721473,0.3368,0.573,AMBER,AMBER>=0.38;RED>=0.58,29270.0,False,0.893,43.4,2.17,9100.0,433.0,14100.0,43.4,-41312.0,-25373.0,-12042.0,demand_trough,0.3243,climate_shock,0.2857,debt_overhang,0.2778,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-02-29,73600.0,2024-07-28,2024-07-28,2024-05-14,True,False,
AL00094,AS000897,ENT0028,2024-04-30,DAIRY,2,0.8291191803176394,0.0008859350419882222,0.6316,0.7205,RED,AMBER>=0.38;RED>=0.58,55456.0,False,0.906,18.3,1.8,6700.0,319.0,5000.0,18.3,-56457.0,-14367.0,-1001.0,margin_squeeze,0.5714,working_capital_erosion,0.5588,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-04-30,70800.0,2024-08-28,2024-08-28,2024-07-14,True,False,
AL00095,AS000899,ENT0028,2024-06-30,DAIRY,2,0.029130251937175642,0.0035087023506719015,0.8316,0.4705,AMBER,AMBER>=0.38;RED>=0.58,25403.0,False,0.919,6.5,1.65,29500.0,1402.0,10300.0,6.5,-13775.0,3039.0,11628.0,margin_squeeze,1.0,working_capital_erosion,1.0,debt_overhang,0.2778,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-06-30,15000.0,2024-08-29,2024-08-29,2024-09-13,True,False,
AL00096,AS000908,ENT0028,2025-03-31,DAIRY,2,0.8301661811317319,7.344644236878742e-05,0.3368,0.5588,AMBER,AMBER>=0.38;RED>=0.58,53615.0,False,0.98,37.2,13.19,6900.0,328.0,10500.0,37.2,-57786.0,-16079.0,-4171.0,receivable_stretch,0.3333,demand_trough,0.3243,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-03-31,85800.0,2025-07-29,2025-07-29,2025-06-14,True,False,
AL00097,AS000910,ENT0028,2025-05-31,DAIRY,2,0.5371327051385575,9.600395287631955e-05,0.5684,0.5543,AMBER,AMBER>=0.38;RED>=0.58,31402.0,False,0.994,14.3,,7600.0,361.0,8000.0,14.3,-32750.0,-10328.0,-1348.0,margin_squeeze,1.0,working_capital_erosion,0.5588,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-05-31,37000.0,2025-07-30,2025-07-30,2025-08-14,True,False,
AL00098,AS000912,ENT0028,2025-07-31,DAIRY,2,0.0032063216928807097,9.430334388330014e-05,0.9474,0.5225,AMBER,AMBER>=0.38;RED>=0.58,30153.0,False,0.995,1.3,,26300.0,1250.0,5300.0,1.3,-3926.0,23293.0,26227.0,margin_squeeze,1.0,working_capital_erosion,1.0,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-07-31,3200.0,2025-09-29,2025-09-29,2025-10-14,True,False,
AL00099,AS000920,ENT0028,2026-03-31,DAIRY,2,0.744937923491549,2.3045748318613835e-05,0.6421,0.6884,RED,AMBER>=0.38;RED>=0.58,62870.0,False,0.997,35.5,,5200.0,247.0,5900.0,35.5,-53531.0,-11763.0,9339.0,demand_trough,0.5946,receivable_stretch,0.3333,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-03-31,83800.0,2026-07-29,2026-07-29,2026-06-14,True,False,
AL00100,AS000922,ENT0028,2026-05-31,DAIRY,2,0.321349011964516,9.267895004870803e-05,0.5158,0.4283,AMBER,AMBER>=0.38;RED>=0.58,31924.0,False,0.997,13.0,,7000.0,333.0,7200.0,13.0,-35480.0,-12787.0,-3556.0,margin_squeeze,0.5714,working_capital_erosion,0.5588,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-05-31,34300.0,2026-08-29,2026-08-29,2026-08-14,True,False,
AL00101,AS000924,ENT0028,2026-07-31,DAIRY,2,0.12411203099872455,7.567052693964681e-05,0.5895,0.3801,AMBER,AMBER>=0.38;RED>=0.58,,False,0.997,18.8,,20200.0,960.0,12300.0,12.8,,,,margin_squeeze,0.7429,working_capital_erosion,0.5588,debt_overhang,0.3056,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-07-31,41400.0,2027-01-27,2027-01-27,2026-10-14,True,False,2026-08-01
AL00102,AS000956,ENT0029,2026-06-30,RETAIL,4,0.0013681079359079773,1.116860730935083e-06,0.6947,0.3827,AMBER,AMBER>=0.38;RED>=0.58,,False,0.986,61.8,22.24,111000.0,5277.0,23500.0,61.8,,,,margin_squeeze,0.7429,receivable_stretch,0.6364,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-06-30,4400.0,2026-07-30,2026-07-30,2026-09-13,True,False,
AL00103,AS000962,ENT0030,2024-03-31,DAIRY,1,0.8920475752702831,0.0002620178846608741,0.7579,0.8183,RED,AMBER>=0.38;RED>=0.58,88180.0,False,0.836,37.0,3.05,16200.0,770.0,10500.0,37.0,-83123.0,-31940.0,5057.0,margin_squeeze,0.5714,receivable_stretch,0.3333,demand_trough,0.3243,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-03-31,81600.0,2024-06-29,2024-06-29,2024-06-14,True,False,
AL00104,AS000964,ENT0030,2024-05-31,DAIRY,1,0.5239893975664689,0.006204475932146308,0.8947,0.7279,RED,AMBER>=0.38;RED>=0.58,39714.0,False,0.841,10.0,2.4,37200.0,1769.0,15400.0,10.0,-29851.0,-13983.0,9863.0,margin_squeeze,1.0,working_capital_erosion,0.5588,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-05-31,40900.0,2024-09-28,2024-09-28,2024-08-14,True,False,
AL00105,AS000966,ENT0030,2024-07-31,DAIRY,1,0.020780532198352304,0.008580030710694618,0.8316,0.4667,AMBER,AMBER>=0.38;RED>=0.58,49737.0,False,0.848,3.6,2.12,90100.0,4284.0,15600.0,3.6,-16518.0,24168.0,33219.0,margin_squeeze,1.0,working_capital_erosion,1.0,debt_overhang,0.2778,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-07-31,29200.0,2024-11-28,2024-11-28,2024-10-14,True,False,
