recommendation_id,alert_id,enterprise_id,rank,mechanism,action_key,params,audience,rendered_lang
RC000816,AL00283,ENT0081,2,working_capital_erosion,request_bridge_loan,"{""amount"": 35900.0, ""days"": 30, ""months"": 3}",both,mr
RC000817,AL00283,ENT0081,3,climate_shock,prebook_input,"{""amount"": 35900.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000818,AL00284,ENT0082,1,margin_squeeze,prebook_input,"{""amount"": 32300.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000819,AL00284,ENT0082,2,receivable_stretch,collect_udhaar,"{""amount"": 32300.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000820,AL00284,ENT0082,3,climate_shock,prebook_input,"{""amount"": 32300.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000821,AL00285,ENT0082,1,climate_shock,prebook_input,"{""amount"": 69200.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000822,AL00285,ENT0082,2,margin_squeeze,prebook_input,"{""amount"": 69200.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000823,AL00285,ENT0082,3,working_capital_erosion,request_bridge_loan,"{""amount"": 69200.0, ""days"": 30, ""months"": 3}",both,mr
RC000824,AL00286,ENT0083,1,working_capital_erosion,request_bridge_loan,"{""amount"": 159800.0, ""days"": 30, ""months"": 3}",both,gu
RC000825,AL00286,ENT0083,2,demand_trough,stagger_batch,"{""amount"": 159800.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000826,AL00286,ENT0083,3,debt_overhang,restructure_emi,"{""amount"": 159800.0, ""days"": 30, ""months"": 3}",both,gu
RC000827,AL00287,ENT0083,1,working_capital_erosion,request_bridge_loan,"{""amount"": 140800.0, ""days"": 30, ""months"": 3}",both,gu
RC000828,AL00287,ENT0083,2,debt_overhang,restructure_emi,"{""amount"": 140800.0, ""days"": 30, ""months"": 3}",both,gu
RC000829,AL00287,ENT0083,3,climate_shock,prebook_input,"{""amount"": 140800.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000830,AL00288,ENT0083,1,working_capital_erosion,request_bridge_loan,"{""amount"": 102700.0, ""days"": 30, ""months"": 3}",both,gu
RC000831,AL00288,ENT0083,2,demand_trough,stagger_batch,"{""amount"": 102700.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000832,AL00288,ENT0083,3,debt_overhang,restructure_emi,"{""amount"": 102700.0, ""days"": 30, ""months"": 3}",both,gu
RC000833,AL00289,ENT0083,1,working_capital_erosion,request_bridge_loan,"{""amount"": 55900.0, ""days"": 30, ""months"": 3}",both,gu
RC000834,AL00289,ENT0083,2,demand_trough,stagger_batch,"{""amount"": 55900.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000835,AL00289,ENT0083,3,debt_overhang,restructure_emi,"{""amount"": 55900.0, ""days"": 30, ""months"": 3}",both,gu
RC000836,AL00290,ENT0083,1,climate_shock,prebook_input,"{""amount"": 164800.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000837,AL00290,ENT0083,2,demand_trough,stagger_batch,"{""amount"": 164800.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000838,AL00290,ENT0083,3,working_capital_erosion,request_bridge_loan,"{""amount"": 164800.0, ""days"": 30, ""months"": 3}",both,gu
RC000839,AL00291,ENT0084,1,working_capital_erosion,request_bridge_loan,"{""amount"": 30600.0, ""days"": 30, ""months"": 3}",both,mr
RC000840,AL00291,ENT0084,2,receivable_stretch,collect_udhaar,"{""amount"": 30600.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000841,AL00291,ENT0084,3,demand_trough,stagger_batch,"{""amount"": 30600.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000842,AL00292,ENT0084,1,receivable_stretch,collect_udhaar,"{""amount"": 34600.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000843,AL00292,ENT0084,2,climate_shock,prebook_input,"{""amount"": 34600.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000844,AL00292,ENT0084,3,margin_squeeze,prebook_input,"{""amount"": 34600.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000845,AL00293,ENT0085,1,demand_trough,stagger_batch,"{""amount"": 187000.0, ""days"": 30, ""months"": 3}",merchant,or
RC000846,AL00293,ENT0085,2,working_capital_erosion,request_bridge_loan,"{""amount"": 187000.0, ""days"": 30, ""months"": 3}",both,or
RC000847,AL00294,ENT0085,1,climate_shock,prebook_input,"{""amount"": 133000.0, ""days"": 30, ""months"": 3}",merchant,or
RC000848,AL00294,ENT0085,2,demand_trough,stagger_batch,"{""amount"": 133000.0, ""days"": 30, ""months"": 3}",merchant,or
RC000849,AL00294,ENT0085,3,margin_squeeze,prebook_input,"{""amount"": 133000.0, ""days"": 30, ""months"": 3}",merchant,or
RC000850,AL00295,ENT0085,1,margin_squeeze,prebook_input,"{""amount"": 146300.0, ""days"": 30, ""months"": 3}",merchant,or
RC000851,AL00295,ENT0085,2,working_capital_erosion,request_bridge_loan,"{""amount"": 146300.0, ""days"": 30, ""months"": 3}",both,or
RC000852,AL00295,ENT0085,3,demand_trough,stagger_batch,"{""amount"": 146300.0, ""days"": 30, ""months"": 3}",merchant,or
RC000853,AL00296,ENT0085,1,margin_squeeze,prebook_input,"{""amount"": 65600.0, ""days"": 30, ""months"": 3}",merchant,or
RC000854,AL00296,ENT0085,2,working_capital_erosion,request_bridge_loan,"{""amount"": 65600.0, ""days"": 30, ""months"": 3}",both,or
RC000855,AL00296,ENT0085,3,debt_overhang,restructure_emi,"{""amount"": 65600.0, ""days"": 30, ""months"": 3}",both,or
RC000856,AL00297,ENT0085,1,working_capital_erosion,request_bridge_loan,"{""amount"": 61200.0, ""days"": 30, ""months"": 3}",both,or
RC000857,AL00297,ENT0085,2,debt_overhang,restructure_emi,"{""amount"": 61200.0, ""days"": 30, ""months"": 3}",both,or
RC000858,AL00297,ENT0085,3,demand_trough,stagger_batch,"{""amount"": 61200.0, ""days"": 30, ""months"": 3}",merchant,or
RC000859,AL00298,ENT0085,1,debt_overhang,restructure_emi,"{""amount"": 82300.0, ""days"": 30, ""months"": 3}",both,or
RC000860,AL00298,ENT0085,2,working_capital_erosion,request_bridge_loan,"{""amount"": 82300.0, ""days"": 30, ""months"": 3}",both,or
RC000861,AL00298,ENT0085,3,demand_trough,stagger_batch,"{""amount"": 82300.0, ""days"": 30, ""months"": 3}",merchant,or
RC000862,AL00299,ENT0085,1,climate_shock,prebook_input,"{""amount"": 96500.0, ""days"": 30, ""months"": 3}",merchant,or
RC000863,AL00299,ENT0085,2,margin_squeeze,prebook_input,"{""amount"": 96500.0, ""days"": 30, ""months"": 3}",merchant,or
RC000864,AL00299,ENT0085,3,working_capital_erosion,request_bridge_loan,"{""amount"": 96500.0, ""days"": 30, ""months"": 3}",both,or
RC000865,AL00300,ENT0085,1,margin_squeeze,prebook_input,"{""amount"": 108400.0, ""days"": 30, ""months"": 3}",merchant,or
RC000866,AL00300,ENT0085,2,working_capital_erosion,request_bridge_loan,"{""amount"": 108400.0, ""days"": 30, ""months"": 3}",both,or
RC000867,AL00300,ENT0085,3,receivable_stretch,collect_udhaar,"{""amount"": 108400.0, ""days"": 30, ""months"": 3}",merchant,or
RC000868,AL00301,ENT0086,1,receivable_stretch,collect_udhaar,"{""amount"": 136400.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000869,AL00301,ENT0086,2,demand_trough,stagger_batch,"{""amount"": 136400.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000870,AL00301,ENT0086,3,margin_squeeze,prebook_input,"{""amount"": 136400.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000871,AL00302,ENT0086,1,margin_squeeze,prebook_input,"{""amount"": 43500.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000872,AL00302,ENT0086,2,climate_shock,prebook_input,"{""amount"": 43500.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000873,AL00302,ENT0086,3,debt_overhang,restructure_emi,"{""amount"": 43500.0, ""days"": 30, ""months"": 3}",both,gu
RC000874,AL00303,ENT0086,1,margin_squeeze,prebook_input,"{""amount"": 34600.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000875,AL00303,ENT0086,2,working_capital_erosion,request_bridge_loan,"{""amount"": 34600.0, ""days"": 30, ""months"": 3}",both,gu
RC000876,AL00303,ENT0086,3,debt_overhang,restructure_emi,"{""amount"": 34600.0, ""days"": 30, ""months"": 3}",both,gu
RC000877,AL00304,ENT0086,1,margin_squeeze,prebook_input,"{""amount"": 23300.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000878,AL00304,ENT0086,2,receivable_stretch,collect_udhaar,"{""amount"": 23300.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000879,AL00304,ENT0086,3,demand_trough,stagger_batch,"{""amount"": 23300.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000880,AL00305,ENT0086,1,climate_shock,prebook_input,"{""amount"": 108800.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000881,AL00305,ENT0086,2,receivable_stretch,collect_udhaar,"{""amount"": 108800.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000882,AL00305,ENT0086,3,margin_squeeze,prebook_input,"{""amount"": 108800.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000883,AL00306,ENT0087,1,receivable_stretch,collect_udhaar,"{""amount"": 78500.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000884,AL00306,ENT0087,2,demand_trough,stagger_batch,"{""amount"": 78500.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000885,AL00306,ENT0087,3,climate_shock,prebook_input,"{""amount"": 78500.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000886,AL00307,ENT0087,1,margin_squeeze,prebook_input,"{""amount"": 80000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000887,AL00307,ENT0087,2,receivable_stretch,collect_udhaar,"{""amount"": 80000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000888,AL00307,ENT0087,3,climate_shock,prebook_input,"{""amount"": 80000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000889,AL00308,ENT0087,1,margin_squeeze,prebook_input,"{""amount"": 38500.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000890,AL00308,ENT0087,2,working_capital_erosion,request_bridge_loan,"{""amount"": 38500.0, ""days"": 30, ""months"": 3}",both,gu
RC000891,AL00308,ENT0087,3,receivable_stretch,collect_udhaar,"{""amount"": 38500.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000892,AL00309,ENT0087,1,margin_squeeze,prebook_input,"{""amount"": 50600.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000893,AL00309,ENT0087,2,working_capital_erosion,request_bridge_loan,"{""amount"": 50600.0, ""days"": 30, ""months"": 3}",both,gu
RC000894,AL00309,ENT0087,3,receivable_stretch,collect_udhaar,"{""amount"": 50600.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000895,AL00310,ENT0087,1,climate_shock,prebook_input,"{""amount"": 81000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000896,AL00310,ENT0087,2,margin_squeeze,prebook_input,"{""amount"": 81000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000897,AL00310,ENT0087,3,working_capital_erosion,request_bridge_loan,"{""amount"": 81000.0, ""days"": 30, ""months"": 3}",both,gu
RC000898,AL00311,ENT0087,1,margin_squeeze,prebook_input,"{""amount"": 33000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC000899,AL00311,ENT0087,2,working_capital_erosion,request_bridge_loan,"{""amount"": 33000.0, ""days"": 30, ""months"": 3}",both,gu
RC000900,AL00312,ENT0089,1,demand_trough,stagger_batch,"{""amount"": 68100.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000901,AL00312,ENT0089,2,climate_shock,prebook_input,"{""amount"": 68100.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000902,AL00313,ENT0089,1,margin_squeeze,prebook_input,"{""amount"": 64700.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000903,AL00313,ENT0089,2,working_capital_erosion,request_bridge_loan,"{""amount"": 64700.0, ""days"": 30, ""months"": 3}",both,hi
RC000904,AL00314,ENT0089,1,margin_squeeze,prebook_input,"{""amount"": 16400.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000905,AL00314,ENT0089,2,working_capital_erosion,request_bridge_loan,"{""amount"": 16400.0, ""days"": 30, ""months"": 3}",both,hi
RC000906,AL00314,ENT0089,3,debt_overhang,restructure_emi,"{""amount"": 16400.0, ""days"": 30, ""months"": 3}",both,hi
RC000907,AL00315,ENT0089,1,margin_squeeze,prebook_input,"{""amount"": 6700.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000908,AL00315,ENT0089,2,working_capital_erosion,request_bridge_loan,"{""amount"": 6700.0, ""days"": 30, ""months"": 3}",both,hi
RC000909,AL00315,ENT0089,3,climate_shock,prebook_input,"{""amount"": 6700.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000910,AL00316,ENT0089,1,demand_trough,stagger_batch,"{""amount"": 107800.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000911,AL00317,ENT0089,1,climate_shock,prebook_input,"{""amount"": 73900.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000912,AL00317,ENT0089,2,margin_squeeze,prebook_input,"{""amount"": 73900.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000913,AL00317,ENT0089,3,demand_trough,stagger_batch,"{""amount"": 73900.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000914,AL00318,ENT0089,1,margin_squeeze,prebook_input,"{""amount"": 17000.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000915,AL00318,ENT0089,2,working_capital_erosion,request_bridge_loan,"{""amount"": 17000.0, ""days"": 30, ""months"": 3}",both,hi
RC000916,AL00318,ENT0089,3,demand_trough,stagger_batch,"{""amount"": 17000.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000917,AL00319,ENT0089,1,working_capital_erosion,request_bridge_loan,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",both,hi
RC000918,AL00319,ENT0089,2,margin_squeeze,prebook_input,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000919,AL00319,ENT0089,3,receivable_stretch,collect_udhaar,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000920,AL00320,ENT0089,1,demand_trough,stagger_batch,"{""amount"": 91100.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000921,AL00320,ENT0089,2,receivable_stretch,collect_udhaar,"{""amount"": 91100.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000922,AL00320,ENT0089,3,climate_shock,prebook_input,"{""amount"": 91100.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000923,AL00321,ENT0089,1,working_capital_erosion,request_bridge_loan,"{""amount"": 41800.0, ""days"": 30, ""months"": 3}",both,hi
RC000924,AL00321,ENT0089,2,margin_squeeze,prebook_input,"{""amount"": 41800.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000925,AL00321,ENT0089,3,receivable_stretch,collect_udhaar,"{""amount"": 41800.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000926,AL00322,ENT0089,1,working_capital_erosion,request_bridge_loan,"{""amount"": 27800.0, ""days"": 30, ""months"": 3}",both,hi
RC000927,AL00322,ENT0089,2,margin_squeeze,prebook_input,"{""amount"": 27800.0, ""days"": 30, ""months"": 3}",merchant,hi
RC000928,AL00322,ENT0089,3,debt_overhang,restructure_emi,"{""amount"": 27800.0, ""days"": 30, ""months"": 3}",both,hi
RC000929,AL00323,ENT0090,1,working_capital_erosion,request_bridge_loan,"{""amount"": 18100.0, ""days"": 30, ""months"": 3}",both,mr
RC000930,AL00323,ENT0090,2,demand_trough,stagger_batch,"{""amount"": 18100.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000931,AL00323,ENT0090,3,debt_overhang,restructure_emi,"{""amount"": 18100.0, ""days"": 30, ""months"": 3}",both,mr
RC000932,AL00324,ENT0090,1,demand_trough,stagger_batch,"{""amount"": 7200.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000933,AL00324,ENT0090,2,climate_shock,prebook_input,"{""amount"": 7200.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000934,AL00324,ENT0090,3,receivable_stretch,collect_udhaar,"{""amount"": 7200.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000935,AL00325,ENT0091,1,demand_trough,stagger_batch,"{""amount"": 82600.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000936,AL00325,ENT0091,2,climate_shock,prebook_input,"{""amount"": 82600.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000937,AL00325,ENT0091,3,working_capital_erosion,request_bridge_loan,"{""amount"": 82600.0, ""days"": 30, ""months"": 3}",both,mr
RC000938,AL00326,ENT0091,1,margin_squeeze,prebook_input,"{""amount"": 78100.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000939,AL00326,ENT0091,2,working_capital_erosion,request_bridge_loan,"{""amount"": 78100.0, ""days"": 30, ""months"": 3}",both,mr
RC000940,AL00326,ENT0091,3,receivable_stretch,collect_udhaar,"{""amount"": 78100.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000941,AL00327,ENT0091,1,margin_squeeze,prebook_input,"{""amount"": 17700.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000942,AL00327,ENT0091,2,working_capital_erosion,request_bridge_loan,"{""amount"": 17700.0, ""days"": 30, ""months"": 3}",both,mr
RC000943,AL00327,ENT0091,3,debt_overhang,restructure_emi,"{""amount"": 17700.0, ""days"": 30, ""months"": 3}",both,mr
RC000944,AL00328,ENT0091,1,demand_trough,stagger_batch,"{""amount"": 91900.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000945,AL00328,ENT0091,2,working_capital_erosion,request_bridge_loan,"{""amount"": 91900.0, ""days"": 30, ""months"": 3}",both,mr
RC000946,AL00328,ENT0091,3,margin_squeeze,prebook_input,"{""amount"": 91900.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000947,AL00329,ENT0091,1,working_capital_erosion,request_bridge_loan,"{""amount"": 55900.0, ""days"": 30, ""months"": 3}",both,mr
RC000948,AL00329,ENT0091,2,margin_squeeze,prebook_input,"{""amount"": 55900.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000949,AL00329,ENT0091,3,receivable_stretch,collect_udhaar,"{""amount"": 55900.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000950,AL00330,ENT0091,1,working_capital_erosion,request_bridge_loan,"{""amount"": 13100.0, ""days"": 30, ""months"": 3}",both,mr
RC000951,AL00330,ENT0091,2,margin_squeeze,prebook_input,"{""amount"": 13100.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000952,AL00330,ENT0091,3,receivable_stretch,collect_udhaar,"{""amount"": 13100.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000953,AL00331,ENT0091,1,demand_trough,stagger_batch,"{""amount"": 76000.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000954,AL00331,ENT0091,2,working_capital_erosion,request_bridge_loan,"{""amount"": 76000.0, ""days"": 30, ""months"": 3}",both,mr
RC000955,AL00331,ENT0091,3,margin_squeeze,prebook_input,"{""amount"": 76000.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000956,AL00332,ENT0091,1,margin_squeeze,prebook_input,"{""amount"": 40900.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000957,AL00332,ENT0091,2,working_capital_erosion,request_bridge_loan,"{""amount"": 40900.0, ""days"": 30, ""months"": 3}",both,mr
RC000958,AL00332,ENT0091,3,climate_shock,prebook_input,"{""amount"": 40900.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000959,AL00333,ENT0091,1,margin_squeeze,prebook_input,"{""amount"": 38000.0, ""days"": 30, ""months"": 3}",merchant,mr
RC000960,AL00333,ENT0091,2,working_capital_erosion,request_bridge_loan,"{""amount"": 38000.0, ""days"": 30, ""months"": 3}",both,mr
RC000961,AL00333,ENT0091,3,debt_overhang,restructure_emi,"{""amount"": 38000.0, ""days"": 30, ""months"": 3}",both,mr
RC000962,AL00334,ENT0093,1,margin_squeeze,prebook_input,"{""amount"": 7300.0, ""days"": 30, ""months"": 3}",merchant,as
RC000963,AL00334,ENT0093,2,receivable_stretch,collect_udhaar,"{""amount"": 7300.0, ""days"": 30, ""months"": 3}",merchant,as
RC000964,AL00334,ENT0093,3,demand_trough,stagger_batch,"{""amount"": 7300.0, ""days"": 30, ""months"": 3}",merchant,as
RC000965,AL00335,ENT0094,1,working_capital_erosion,request_bridge_loan,"{""amount"": 5500.0, ""days"": 30, ""months"": 3}",both,as
RC000966,AL00335,ENT0094,2,demand_trough,stagger_batch,"{""amount"": 5500.0, ""days"": 30, ""months"": 3}",merchant,as
RC000967,AL00335,ENT0094,3,debt_overhang,restructure_emi,"{""amount"": 5500.0, ""days"": 30, ""months"": 3}",both,as
RC000968,AL00336,ENT0094,1,debt_overhang,restructure_emi,"{""amount"": 51800.0, ""days"": 30, ""months"": 3}",both,as
RC000969,AL00336,ENT0094,2,working_capital_erosion,request_bridge_loan,"{""amount"": 51800.0, ""days"": 30, ""months"": 3}",both,as
RC000970,AL00337,ENT0094,1,working_capital_erosion,request_bridge_loan,"{""amount"": 26000.0, ""days"": 30, ""months"": 3}",both,as
RC000971,AL00337,ENT0094,2,demand_trough,stagger_batch,"{""amount"": 26000.0, ""days"": 30, ""months"": 3}",merchant,as
RC000972,AL00337,ENT0094,3,debt_overhang,restructure_emi,"{""amount"": 26000.0, ""days"": 30, ""months"": 3}",both,as
RC000973,AL00338,ENT0094,1,working_capital_erosion,request_bridge_loan,"{""amount"": 13100.0, ""days"": 30, ""months"": 3}",both,as
RC000974,AL00338,ENT0094,2,demand_trough,stagger_batch,"{""amount"": 13100.0, ""days"": 30, ""months"": 3}",merchant,as
RC000975,AL00338,ENT0094,3,debt_overhang,restructure_emi,"{""amount"": 13100.0, ""days"": 30, ""months"": 3}",both,as
RC000976,AL00339,ENT0094,1,demand_trough,stagger_batch,"{""amount"": 16400.0, ""days"": 30, ""months"": 3}",merchant,as
